02;HOST;08102024085010
FAI;40;MED00002          ;                 ;          ;360.000      ;  ;   ;                  ;                ;028039237   ;            ;34109011315000119   
FAI;40;MED00002          ;                 ;          ;360.000      ;  ;   ;                  ;                ;028039237   ;            ;34109011315000121   
FAI;40;MED00002          ;                 ;          ;13.180       ;  ;   ;                  ;                ;028039237   ;            ;34109901791000067   
FAI;40;MED00002          ;                 ;          ;2.050        ;  ;   ;                  ;                ;028039237   ;            ;34109901838000068   
FAI;40;MED00002          ;                 ;          ;16.630       ;  ;   ;                  ;                ;028039237   ;            ;34109901879000074   
FAI;40;MED00002          ;                 ;          ;1.070        ;  ;   ;                  ;                ;028039237   ;            ;34109902024000070   
FAI;40;MED00002          ;                 ;          ;2.710        ;  ;   ;                  ;                ;028039237   ;            ;34109902138000031   
FAI;40;MED00002          ;                 ;          ;58.600       ;  ;   ;                  ;                ;028039237   ;            ;34109902148000032   
FAI;40;MED00002          ;                 ;          ;1.760        ;  ;   ;                  ;                ;028039237   ;            ;34109902265000057   
FAI;40;MED00002          ;                 ;          ;13.330       ;  ;   ;                  ;                ;028039237   ;            ;34109902573000069   
FAI;40;MED00002          ;                 ;          ;0.830        ;  ;   ;                  ;                ;028039237   ;            ;34109902580000067   
FAI;40;MED00002          ;                 ;          ;3.860        ;  ;   ;                  ;                ;028039237   ;            ;34109902595000059   
FAI;40;MED00002          ;                 ;          ;8.780        ;  ;   ;                  ;                ;028039237   ;            ;34109902608000061   
FAI;40;MED00002          ;                 ;          ;5.930        ;  ;   ;                  ;                ;028039237   ;            ;34109902708000066   
FAI;40;MED00002          ;                 ;          ;10.830       ;  ;   ;                  ;                ;028039237   ;            ;34109902952000049   
FAI;40;MED00002          ;                 ;          ;2.540        ;  ;   ;                  ;                ;028039237   ;            ;34109902979000058   
FAI;40;MED00002          ;                 ;          ;110.190      ;  ;   ;                  ;                ;028039237   ;            ;34109903023000061   
FAI;40;MED00002          ;                 ;          ;73.640       ;  ;   ;                  ;                ;028039237   ;            ;34109903033000067   
FAI;40;MED00002          ;                 ;          ;0.450        ;  ;   ;                  ;                ;028039237   ;            ;34109903105000034   
FAI;40;MED00002          ;                 ;          ;73.500       ;  ;   ;                  ;                ;028039237   ;            ;34109903151000067   
FAI;40;MED00002          ;                 ;          ;3.620        ;  ;   ;                  ;                ;028039237   ;            ;34109903152000064   
FAI;40;MED00002          ;                 ;          ;11.390       ;  ;   ;                  ;                ;028039237   ;            ;34109903165000058   
FAI;40;MED00002          ;                 ;          ;25.580       ;  ;   ;                  ;                ;028039237   ;            ;34109903220000060   
FAI;40;MED00002          ;                 ;          ;7.060        ;  ;   ;                  ;                ;028039237   ;            ;34109903287000047   
FAI;40;MED00002          ;                 ;          ;3.950        ;  ;   ;                  ;                ;028039237   ;            ;34109903300000059   
FAI;40;MED00002          ;                 ;          ;3.820        ;  ;   ;                  ;                ;028039237   ;            ;34109903349000063   
FAI;40;MED00002          ;                 ;          ;31.470       ;  ;   ;                  ;                ;028039237   ;            ;34109903378000051   
FAI;40;MED00002          ;                 ;          ;9.610        ;  ;   ;                  ;                ;028039237   ;            ;34109903470000060   
FAI;40;MED00002          ;                 ;          ;4.390        ;  ;   ;                  ;                ;028039237   ;            ;34109903506000046   
